run,type,x,loss,elapsed_s,iter_time_ms,mfu_percent,mem_gb
mp2_no_eval,val_step,350,1.6199668645858765,47.46593260765076,,,
mp2_no_eval,val_step,400,1.5650663375854492,48.54373502731323,,,
mp2_no_eval,val_step,450,1.5217803716659546,53.10976719856262,,,
mp2_no_eval,val_step,500,1.501387596130371,57.11179494857788,,,
mp2_no_eval,val_step,550,1.4790960550308228,61.554901123046875,,,
mp2_no_eval,val_step,600,1.4731825590133667,65.44200229644775,,,
mp2_no_eval,val_step,650,1.460363745689392,69.59054064750671,,,
mp2_no_eval,val_step,700,1.4648187160491943,74.14019322395325,,,
mp2_no_eval,val_step,750,1.4725645780563354,77.99634313583374,,,
mp2_no_eval,val_step,800,1.4841607809066772,81.62855243682861,,,
mp2_no_eval,val_step,850,1.4837493896484375,85.61577463150024,,,
mp2_no_eval,val_step,900,1.5083316564559937,89.96809816360474,,,
mp2_no_eval,val_step,950,1.529876708984375,93.03244543075562,,,
mp2_no_eval,val_step,1000,1.5494966506958008,96.94666409492493,,,
